"ens_gene"	"most_sig_transcript"	"pval"	"qval"	"num_transcripts"	"list_of_transcripts"
"236"	"ENSG00000164733"	"ENST00000353047"	0.0700444853994388	0.389453855722537	33	"ENST00000353047, ENST00000530640, ENST00000453527, ENST00000533455, ENST00000345125, ENST00000420692, ENST00000505496, ENST00000524500, ENST00000524654, ENST00000525076, ENST00000525315, ENST00000526195, ENST00000526481, ENST00000526645, ENST00000527215, ENST00000527243, ENST00000528965, ENST00000530290, ENST00000530296, ENST00000530624, ENST00000531089, ENST00000531502, ENST00000531551, ENST00000532370, ENST00000532392, ENST00000532409, ENST00000532656, ENST00000533110, ENST00000533572, ENST00000534149, ENST00000534382, ENST00000534510, ENST00000534636"
"237"	"ENSG00000164961"	"ENST00000517845"	0.356085850662086	0.760917424654447	8	"ENST00000517845, ENST00000318410, ENST00000519042, ENST00000519340, ENST00000521109, ENST00000523297, ENST00000523397, ENST00000530856"
"238"	"ENSG00000165029"	"ENST00000374736"	9.2757472420631e-06	0.000343916166974955	4	"ENST00000374736, ENST00000374733, ENST00000423487, ENST00000494467"
"239"	"ENSG00000165102"	"ENST00000379644"	0.722774975050647	0.93649875799573	10	"ENST00000379644, ENST00000517319, ENST00000519000, ENST00000519705, ENST00000520678, ENST00000520704, ENST00000521576, ENST00000522082, ENST00000523989, ENST00000524016"
"240"	"ENSG00000165678"	"ENST00000372134"	0.661468152439028	0.913546273569087	2	"ENST00000372134, ENST00000618907"
"241"	"ENSG00000165732"	"ENST00000354185"	0.133694987346353	0.530626919057197	2	"ENST00000354185, ENST00000620315"
"242"	"ENSG00000165997"	"ENST00000377275"	0.489731622616291	0.83410120883764	1	"ENST00000377275"
"243"	"ENSG00000166033"	"ENST00000368984"	0.388341078917719	0.781091450595877	2	"ENST00000368984, ENST00000420892"
"244"	"ENSG00000166173"	"ENST00000299213"	0.540525637921203	0.869739516672207	5	"ENST00000299213, ENST00000344870, ENST00000559140, ENST00000559316, ENST00000560052"
"245"	"ENSG00000166181"	"ENST00000378852"	0.414686715293284	0.786705935531211	11	"ENST00000378852, ENST00000420461, ENST00000455725, ENST00000526394, ENST00000529334, ENST00000529932, ENST00000530300, ENST00000531273, ENST00000532267, ENST00000534600, ENST00000534695"
"246"	"ENSG00000166272"	"ENST00000448841"	0.695145253947387	0.925580144758676	2	"ENST00000448841, ENST00000369889"
"247"	"ENSG00000167397"	"ENST00000394975"	0.38428481224036	0.781091450595877	8	"ENST00000394975, ENST00000300851, ENST00000319788, ENST00000354895, ENST00000394971, ENST00000420057, ENST00000472468, ENST00000498155"
"248"	"ENSG00000167548"	"ENST00000301067"	0.972892604091281	0.996259090054683	7	"ENST00000301067, ENST00000526209, ENST00000547610, ENST00000549743, ENST00000549799, ENST00000550356, ENST00000552391"
"249"	"ENSG00000167635"	"ENST00000443387"	0.619434412381542	0.894728049575152	5	"ENST00000443387, ENST00000456324, ENST00000586094, ENST00000587285, ENST00000591063"
"250"	"ENSG00000167658"	"ENST00000309311"	0.933759303057177	0.995734478038849	7	"ENST00000309311, ENST00000594885, ENST00000596417, ENST00000598182, ENST00000598436, ENST00000600720, ENST00000600794"
"251"	"ENSG00000167671"	"ENST00000394765"	0.914130155587413	0.994531751688896	10	"ENST00000394765, ENST00000301281, ENST00000587009, ENST00000587324, ENST00000588238, ENST00000590466, ENST00000591919, ENST00000592358, ENST00000592515, ENST00000593024"
"252"	"ENSG00000167674"	"ENST00000621835"	0.600794048765271	0.885624359909236	10	"ENST00000621835, ENST00000587016, ENST00000589486, ENST00000592417, ENST00000592691, ENST00000601353, ENST00000614903, ENST00000615225, ENST00000616600, ENST00000619255"
"253"	"ENSG00000167978"	"ENST00000301740"	0.958217366924861	0.996259090054683	31	"ENST00000301740, ENST00000570539, ENST00000570655, ENST00000570705, ENST00000570971, ENST00000571041, ENST00000571372, ENST00000571378, ENST00000572278, ENST00000572721, ENST00000572883, ENST00000572952, ENST00000573311, ENST00000573451, ENST00000573498, ENST00000573583, ENST00000573692, ENST00000574331, ENST00000574340, ENST00000574593, ENST00000574866, ENST00000575009, ENST00000575701, ENST00000575870, ENST00000576076, ENST00000576415, ENST00000576674, ENST00000576878, ENST00000576894, ENST00000576924, ENST00000630499"
"254"	"ENSG00000168286"	"ENST00000303596"	0.660848894970803	0.913546273569087	1	"ENST00000303596"
"255"	"ENSG00000168528"	"ENST00000373709"	0.821134674676933	0.9821015215739	6	"ENST00000373709, ENST00000373710, ENST00000487207, ENST00000491976, ENST00000536384, ENST00000536859"
"256"	"ENSG00000168685"	"ENST00000303115"	0.122525252009353	0.510477274636884	10	"ENST00000303115, ENST00000505093, ENST00000505875, ENST00000506850, ENST00000508941, ENST00000509668, ENST00000511031, ENST00000511982, ENST00000514217, ENST00000515665"
"257"	"ENSG00000168906"	"ENST00000306434"	0.877879327285063	0.994531751688896	6	"ENST00000306434, ENST00000409017, ENST00000465151, ENST00000469221, ENST00000481412, ENST00000490878"
"258"	"ENSG00000169100"	"ENST00000381401"	0.626720413387089	0.894728049575152	3	"ENST00000381401, ENST00000475167, ENST00000484026"
"259"	"ENSG00000170027"	"ENST00000307630"	0.737742982361404	0.948583460000155	1	"ENST00000307630"
"260"	"ENSG00000171444"	"ENST00000302475"	0.0196038962545131	0.188981559893507	10	"ENST00000302475, ENST00000408903, ENST00000502648, ENST00000505604, ENST00000506605, ENST00000511242, ENST00000511847, ENST00000514701, ENST00000515367, ENST00000624689"
"261"	"ENSG00000171724"	"ENST00000302536"	0.218864086453997	0.642861067868773	2	"ENST00000302536, ENST00000563850"
"262"	"ENSG00000172466"	"ENST00000399061"	0.880716939263993	0.994531751688896	6	"ENST00000399061, ENST00000261332, ENST00000589539, ENST00000589881, ENST00000590140, ENST00000593130"
"263"	"ENSG00000172939"	"ENST00000311806"	0.602665539523298	0.885624359909236	6	"ENST00000311806, ENST00000426620, ENST00000446845, ENST00000467900, ENST00000483695, ENST00000492714"
"264"	"ENSG00000173456"	"ENST00000311413"	0.284066140757005	0.716858009659038	1	"ENST00000311413"
"265"	"ENSG00000173530"	"ENST00000312584"	2.11746327633171e-05	0.000680411532794591	1	"ENST00000312584"
"266"	"ENSG00000173786"	"ENST00000393888"	0.909870625042098	0.994531751688896	12	"ENST00000393888, ENST00000393892, ENST00000441615, ENST00000472031, ENST00000486438, ENST00000585452, ENST00000587679, ENST00000589772, ENST00000591945, ENST00000592105, ENST00000592446, ENST00000592861"
"267"	"ENSG00000174574"	"ENST00000432648"	0.00347411174572795	0.0577421331531335	4	"ENST00000432648, ENST00000372984, ENST00000446189, ENST00000531822"
"268"	"ENSG00000175115"	"ENST00000320580"	0.30548977233758	0.729154964678744	15	"ENST00000320580, ENST00000524784, ENST00000524815, ENST00000525798, ENST00000527224, ENST00000527380, ENST00000528935, ENST00000529677, ENST00000529757, ENST00000529795, ENST00000531298, ENST00000531597, ENST00000533756, ENST00000533811, ENST00000534273"
"269"	"ENSG00000175216"	"ENST00000354558"	0.193042089873449	0.62447172697317	12	"ENST00000354558, ENST00000312055, ENST00000525248, ENST00000525896, ENST00000526496, ENST00000526876, ENST00000526943, ENST00000527333, ENST00000528593, ENST00000529230, ENST00000532321, ENST00000533413"
"270"	"ENSG00000175224"	"ENST00000524625"	0.983583646308526	0.996259090054683	30	"ENST00000524625, ENST00000359513, ENST00000395549, ENST00000525009, ENST00000525850, ENST00000526485, ENST00000526508, ENST00000526715, ENST00000527907, ENST00000528145, ENST00000528494, ENST00000528704, ENST00000528984, ENST00000529395, ENST00000529655, ENST00000530500, ENST00000530942, ENST00000531933, ENST00000532067, ENST00000533316, ENST00000533325, ENST00000534610, ENST00000577256, ENST00000578626, ENST00000579280, ENST00000580238, ENST00000581416, ENST00000581438, ENST00000582547, ENST00000583249"
"271"	"ENSG00000177606"	"ENST00000371222"	0.909504069586892	0.994531751688896	1	"ENST00000371222"
"272"	"ENSG00000177688"	"ENST00000326669"	0.127349427479313	0.512755971802892	1	"ENST00000326669"
"273"	"ENSG00000177932"	"ENST00000315475"	0.819204313634634	0.9821015215739	1	"ENST00000315475"
"274"	"ENSG00000179010"	"ENST00000382581"	0.627423404058924	0.894728049575152	5	"ENST00000382581, ENST00000320912, ENST00000507420, ENST00000512914, ENST00000617365"
"275"	"ENSG00000179172"	"ENST00000317869"	0.817646784037785	0.9821015215739	2	"ENST00000317869, ENST00000617044"
"276"	"ENSG00000179195"	"ENST00000337815"	0.142875933312604	0.550929598853401	14	"ENST00000337815, ENST00000392404, ENST00000537532, ENST00000538932, ENST00000539257, ENST00000539501, ENST00000539644, ENST00000540009, ENST00000540498, ENST00000541448, ENST00000542493, ENST00000542820, ENST00000543017, ENST00000546098"
"277"	"ENSG00000179295"	"ENST00000351677"	0.784206137970235	0.967089308739482	4	"ENST00000351677, ENST00000392597, ENST00000530818, ENST00000531326"
"278"	"ENSG00000180138"	"ENST00000379800"	0.642575389043409	0.900352725345708	1	"ENST00000379800"
"279"	"ENSG00000180389"	"ENST00000381026"	0.441847385758607	0.798167958479	1	"ENST00000381026"
"280"	"ENSG00000180573"	"ENST00000377791"	0.18546080201272	0.608109568504293	3	"ENST00000377791, ENST00000314088, ENST00000602637"
"281"	"ENSG00000180801"	"ENST00000315366"	0.0347876404406828	0.279460711540152	3	"ENST00000315366, ENST00000503013, ENST00000509829"
"282"	"ENSG00000181555"	"ENST00000330022"	0.484623011554062	0.830805388123005	8	"ENST00000330022, ENST00000409792, ENST00000412450, ENST00000431180, ENST00000445387, ENST00000479832, ENST00000484689, ENST00000492397"
"283"	"ENSG00000181704"	"ENST00000374622"	0.343821626254112	0.753281926611282	7	"ENST00000374622, ENST00000374643, ENST00000451537, ENST00000462683, ENST00000462972, ENST00000470730, ENST00000496576"
"284"	"ENSG00000182158"	"ENST00000330387"	0.416302939442327	0.786705935531211	8	"ENST00000330387, ENST00000420629, ENST00000452463, ENST00000456390, ENST00000458726, ENST00000468127, ENST00000616381, ENST00000620715"
"285"	"ENSG00000182197"	"ENST00000437196"	0.250903590054809	0.679413092170886	3	"ENST00000437196, ENST00000378204, ENST00000436216"
"286"	"ENSG00000182534"	"ENST00000355797"	0.672256790940153	0.915799141685935	7	"ENST00000355797, ENST00000449428, ENST00000375036, ENST00000585519, ENST00000588114, ENST00000589082, ENST00000592148"
"287"	"ENSG00000182541"	"ENST00000406516"	0.364247501260495	0.765914484001788	9	"ENST00000406516, ENST00000331728, ENST00000333611, ENST00000340552, ENST00000425203, ENST00000462625, ENST00000465937, ENST00000467301, ENST00000482270"
"288"	"ENSG00000182551"	"ENST00000327435"	0.67394824306323	0.915799141685935	3	"ENST00000327435, ENST00000382093, ENST00000415131"
"289"	"ENSG00000182752"	"ENST00000328252"	1.67397688684754e-14	4.03428429730258e-12	3	"ENST00000328252, ENST00000460463, ENST00000483254"
"290"	"ENSG00000182827"	"ENST00000366812"	0.531452646565284	0.861793022273032	2	"ENST00000366812, ENST00000464927"
"291"	"ENSG00000182831"	"ENST00000574285"	0.43745218666703	0.797645132854973	2	"ENST00000574285, ENST00000327827"
"292"	"ENSG00000183054"	"ENST00000329516"	0.717028928271247	0.935540104398013	11	"ENST00000329516, ENST00000330331, ENST00000437167, ENST00000446930, ENST00000455695, ENST00000459645, ENST00000463822, ENST00000473101, ENST00000480894, ENST00000484024, ENST00000490990"
"293"	"ENSG00000183283"	"ENST00000436900"	0.0262245618660053	0.234078496655825	15	"ENST00000436900, ENST00000412716, ENST00000425012, ENST00000439799, ENST00000449723, ENST00000549041, ENST00000549497, ENST00000549555, ENST00000549732, ENST00000551313, ENST00000551534, ENST00000551919, ENST00000552173, ENST00000552459, ENST00000604900"
"294"	"ENSG00000184216"	"ENST00000369980"	0.00905575405880825	0.117969552874205	13	"ENST00000369980, ENST00000369973, ENST00000369974, ENST00000393687, ENST00000429936, ENST00000437278, ENST00000443220, ENST00000444230, ENST00000444254, ENST00000455690, ENST00000463031, ENST00000467236, ENST00000477274"
"295"	"ENSG00000184232"	"ENST00000328965"	0.35677870948528	0.760917424654447	3	"ENST00000328965, ENST00000531220, ENST00000534735"
"296"	"ENSG00000184838"	"ENST00000407149"	0.0966513805205971	0.461247182286414	5	"ENST00000407149, ENST00000379551, ENST00000446965, ENST00000505123, ENST00000509923"
"297"	"ENSG00000185591"	"ENST00000426431"	0.571807430203593	0.878876677343082	4	"ENST00000426431, ENST00000327443, ENST00000548560, ENST00000551969"
"298"	"ENSG00000186469"	"ENST00000556752"	0.0244264323685171	0.222142271728778	16	"ENST00000556752, ENST00000335281, ENST00000553299, ENST00000553432, ENST00000553560, ENST00000554736, ENST00000554832, ENST00000554840, ENST00000554875, ENST00000555472, ENST00000556471, ENST00000556522, ENST00000556766, ENST00000557208, ENST00000557376, ENST00000615906"
"299"	"ENSG00000187243"	"ENST00000497164"	0.481818703597496	0.829416482621405	12	"ENST00000497164, ENST00000335504, ENST00000360134, ENST00000470594, ENST00000471617, ENST00000481096, ENST00000481193, ENST00000485287, ENST00000486010, ENST00000486469, ENST00000490581, ENST00000514560"
"300"	"ENSG00000187720"	"ENST00000355327"	0.0682809193587737	0.389453855722537	7	"ENST00000355327, ENST00000261862, ENST00000357769, ENST00000567745, ENST00000567776, ENST00000567838, ENST00000620694"
"301"	"ENSG00000188554"	"ENST00000341165"	0.798196268094472	0.978958272828334	8	"ENST00000341165, ENST00000542611, ENST00000585505, ENST00000586650, ENST00000589872, ENST00000590996, ENST00000592304, ENST00000617399"
"302"	"ENSG00000188636"	"ENST00000341255"	0.317561788411018	0.739443391372515	1	"ENST00000341255"
"303"	"ENSG00000188786"	"ENST00000373036"	0.94458101051402	0.996259090054683	2	"ENST00000373036, ENST00000468190"
"304"	"ENSG00000189339"	"ENST00000611123"	0.825445668554137	0.983947132132967	5	"ENST00000611123, ENST00000480991, ENST00000481276, ENST00000614300, ENST00000617444"
"305"	"ENSG00000189403"	"ENST00000326004"	0.0942103475913342	0.458763050821399	8	"ENST00000326004, ENST00000339872, ENST00000399494, ENST00000341423, ENST00000399489, ENST00000405805, ENST00000468384, ENST00000490788"
"306"	"ENSG00000196262"	"ENST00000468812"	0.107425001522662	0.480284877112577	10	"ENST00000468812, ENST00000355968, ENST00000451562, ENST00000415933, ENST00000479021, ENST00000480603, ENST00000481437, ENST00000489459, ENST00000494484, ENST00000620047"
"307"	"ENSG00000196313"	"ENST00000358357"	0.225276544059186	0.642861067868773	5	"ENST00000358357, ENST00000395270, ENST00000434423, ENST00000446813, ENST00000627934"
"308"	"ENSG00000196419"	"ENST00000405878"	0.574572153228342	0.878876677343082	8	"ENST00000405878, ENST00000359308, ENST00000360079, ENST00000402580, ENST00000405506, ENST00000428575, ENST00000464116, ENST00000478914"
"309"	"ENSG00000196465"	"ENST00000550152"	0.588563041325935	0.88376132685078	11	"ENST00000550152, ENST00000405661, ENST00000548548, ENST00000548571, ENST00000549178, ENST00000549380, ENST00000550443, ENST00000550550, ENST00000551834, ENST00000552568, ENST00000553066"
"310"	"ENSG00000196834"	"ENST00000451531"	2.46983848412414e-10	2.97615537336959e-08	3	"ENST00000451531, ENST00000615053, ENST00000631234"
"311"	"ENSG00000198242"	"ENST00000394935"	0.268668664478402	0.695897452241741	9	"ENST00000394935, ENST00000582736, ENST00000355731, ENST00000394938, ENST00000422514, ENST00000472628, ENST00000496182, ENST00000578181, ENST00000580755"
"312"	"ENSG00000198517"	"ENST00000343242"	0.257929888861073	0.680289033119032	3	"ENST00000343242, ENST00000403150, ENST00000406174"
"313"	"ENSG00000198695"	"ENST00000361681"	0.000222854371155112	0.00541991190104765	1	"ENST00000361681"
"314"	"ENSG00000198712"	"ENST00000361739"	0.250267879857276	0.679413092170886	1	"ENST00000361739"
"315"	"ENSG00000198727"	"ENST00000361789"	3.12364667943194e-05	0.000940998562178871	1	"ENST00000361789"
"316"	"ENSG00000198763"	"ENST00000361453"	0.581847002498626	0.881919041523075	1	"ENST00000361453"
"317"	"ENSG00000198786"	"ENST00000361567"	0.0485901460269682	0.331909046229096	1	"ENST00000361567"
"318"	"ENSG00000198804"	"ENST00000361624"	0.00544976516689313	0.0847350584013706	1	"ENST00000361624"
"319"	"ENSG00000198840"	"ENST00000361227"	0.679178228398768	0.916985731339513	1	"ENST00000361227"
"320"	"ENSG00000198886"	"ENST00000361381"	0.164632213112384	0.574803513501734	1	"ENST00000361381"
"321"	"ENSG00000198888"	"ENST00000361390"	0.427628537570907	0.786705935531211	1	"ENST00000361390"
"322"	"ENSG00000198899"	"ENST00000361899"	0.0276434029644992	0.242256731434338	1	"ENST00000361899"
"323"	"ENSG00000198911"	"ENST00000361204"	0.544357061847785	0.869739516672207	9	"ENST00000361204, ENST00000424354, ENST00000435061, ENST00000462539, ENST00000463741, ENST00000464119, ENST00000490262, ENST00000491541, ENST00000612482"
"324"	"ENSG00000198938"	"ENST00000362079"	0.0138974519838393	0.15224026945933	1	"ENST00000362079"
"325"	"ENSG00000204217"	"ENST00000374580"	0.812461306239283	0.9821015215739	3	"ENST00000374580, ENST00000374574, ENST00000479069"
"326"	"ENSG00000204370"	"ENST00000375549"	0.974672386494727	0.996259090054683	9	"ENST00000375549, ENST00000525291, ENST00000526592, ENST00000528021, ENST00000528048, ENST00000528182, ENST00000530923, ENST00000534010, ENST00000614349"
"327"	"ENSG00000205364"	"ENST00000379818"	0.00124282912862132	0.0249601516664782	2	"ENST00000379818, ENST00000570233"
"328"	"ENSG00000206324"	"ENST00000399833"	0.226299731916186	0.642861067868773	8	"ENST00000399833, ENST00000399830, ENST00000383294, ENST00000399825, ENST00000399827, ENST00000399829, ENST00000474400, ENST00000477154"
"329"	"ENSG00000206505"	"ENST00000549224"	0.867826590113684	0.994531751688896	9	"ENST00000549224, ENST00000376822, ENST00000383605, ENST00000383619, ENST00000461996, ENST00000462536, ENST00000478740, ENST00000492107, ENST00000616730"
"330"	"ENSG00000212907"	"ENST00000361335"	0.640157049479004	0.899579294020058	1	"ENST00000361335"
"331"	"ENSG00000213064"	"ENST00000271375"	0.694043669217586	0.925580144758676	4	"ENST00000271375, ENST00000367829, ENST00000471981, ENST00000630869"
"332"	"ENSG00000213699"	"ENST00000344420"	0.430399958814084	0.788793840868397	4	"ENST00000344420, ENST00000414029, ENST00000429494, ENST00000482746"
"333"	"ENSG00000215301"	"ENST00000629496"	0.720094146746189	0.935540104398013	21	"ENST00000629496, ENST00000399959, ENST00000441189, ENST00000457138, ENST00000478993, ENST00000480592, ENST00000542215, ENST00000610559, ENST00000611546, ENST00000611968, ENST00000615313, ENST00000615742, ENST00000616050, ENST00000622198, ENST00000622373, ENST00000625837, ENST00000626301, ENST00000629785, ENST00000630255, ENST00000630370, ENST00000630858"
"334"	"ENSG00000222011"	"ENST00000496790"	0.959802000496271	0.996259090054683	8	"ENST00000496790, ENST00000409231, ENST00000413034, ENST00000418198, ENST00000420217, ENST00000442873, ENST00000481697, ENST00000487807"
"335"	"ENSG00000224156"	"ENST00000421473"	1.43731183953975e-14	4.03428429730258e-12	4	"ENST00000421473, ENST00000413547, ENST00000419551, ENST00000454620"
"336"	"ENSG00000225748"	"ENST00000454306"	0.522510356235216	0.853728785441946	14	"ENST00000454306, ENST00000432252, ENST00000465869, ENST00000468007, ENST00000468994, ENST00000479277, ENST00000479603, ENST00000483111, ENST00000487457, ENST00000495051, ENST00000496033, ENST00000496185, ENST00000496475, ENST00000498585"
"337"	"ENSG00000227816"	"ENST00000418205"	0.20792658337499	0.642861067868773	3	"ENST00000418205, ENST00000489659, ENST00000494196"
"338"	"ENSG00000228253"	"ENST00000361851"	0.31318468002903	0.732791338708702	1	"ENST00000361851"
"339"	"ENSG00000231129"	"ENST00000426219"	0.17186187685506	0.583362145381261	7	"ENST00000426219, ENST00000421042, ENST00000426591, ENST00000454094, ENST00000489832, ENST00000491571, ENST00000494413"
"340"	"ENSG00000231225"	"ENST00000546529"	0.412405428437141	0.786705935531211	8	"ENST00000546529, ENST00000414473, ENST00000415525, ENST00000423443, ENST00000438928, ENST00000486844, ENST00000489335, ENST00000616968"
"341"	"ENSG00000231925"	"ENST00000434618"	0.898056722760537	0.994531751688896	9	"ENST00000434618, ENST00000426633, ENST00000437116, ENST00000456592, ENST00000467025, ENST00000475304, ENST00000476333, ENST00000480730, ENST00000489157"
"342"	"ENSG00000232280"	"ENST00000436822"	0.464621146534262	0.811403596483746	12	"ENST00000436822, ENST00000411778, ENST00000431913, ENST00000436197, ENST00000445319, ENST00000445669, ENST00000456844, ENST00000472990, ENST00000480605, ENST00000482522, ENST00000491057, ENST00000492441"
"343"	"ENSG00000232804"	"ENST00000417199"	0.166955377365649	0.574803513501734	2	"ENST00000417199, ENST00000450744"
"344"	"ENSG00000234000"	"ENST00000455935"	0.0344997282838523	0.279460711540152	4	"ENST00000455935, ENST00000438945, ENST00000477065, ENST00000493833"
"345"	"ENSG00000234745"	"ENST00000412585"	0.740002580458772	0.948583460000155	7	"ENST00000412585, ENST00000434333, ENST00000463574, ENST00000474381, ENST00000481849, ENST00000497377, ENST00000498007"
"346"	"ENSG00000235307"	"ENST00000436979"	0.159708497695436	0.574803513501734	11	"ENST00000436979, ENST00000429833, ENST00000448067, ENST00000466208, ENST00000471151, ENST00000471514, ENST00000482036, ENST00000494637, ENST00000497338, ENST00000549126, ENST00000552587"
"347"	"ENSG00000235396"	"ENST00000480224"	0.982659669165341	0.996259090054683	5	"ENST00000480224, ENST00000437843, ENST00000470539, ENST00000485109, ENST00000495974"
"348"	"ENSG00000236418"	"ENST00000497426"	0.741941834896387	0.948583460000155	10	"ENST00000497426, ENST00000414549, ENST00000442315, ENST00000450960, ENST00000453504, ENST00000457246, ENST00000461508, ENST00000466849, ENST00000477036, ENST00000482066"
"349"	"ENSG00000237155"	"ENST00000439190"	0.00976248471694774	0.120654298296636	2	"ENST00000439190, ENST00000416336"
"350"	"ENSG00000241553"	"ENST00000397261"	0.519821086443004	0.853728785441946	8	"ENST00000397261, ENST00000417500, ENST00000433034, ENST00000440787, ENST00000467289, ENST00000479956, ENST00000485273, ENST00000498623"
"351"	"ENSG00000242247"	"ENST00000263245"	0.864780838032225	0.994531751688896	6	"ENST00000263245, ENST00000435208, ENST00000437119, ENST00000453516, ENST00000454099, ENST00000493606"
"352"	"ENSG00000244020"	"ENST00000464121"	0.618486279155892	0.894728049575152	1	"ENST00000464121"
"353"	"ENSG00000244509"	"ENST00000361441"	0.127399094010393	0.512755971802892	2	"ENST00000361441, ENST00000428892"
"354"	"ENSG00000253626"	"ENST00000520547"	5.46072922751672e-09	4.38678581277176e-07	1	"ENST00000520547"
"355"	"ENSG00000256045"	"ENST00000545075"	0.000248251973939406	0.0056979738780378	1	"ENST00000545075"
"356"	"ENSG00000258102"	"ENST00000556529"	0.601104435363789	0.885624359909236	4	"ENST00000556529, ENST00000547114, ENST00000625301, ENST00000630062"
"357"	"ENSG00000258543"	"ENST00000457089"	0.920983622444268	0.994531751688896	5	"ENST00000457089, ENST00000451335, ENST00000611721, ENST00000620322, ENST00000622393"
"358"	"ENSG00000258947"	"ENST00000315491"	0.0148315582842091	0.156355637121414	15	"ENST00000315491, ENST00000553656, ENST00000553967, ENST00000554116, ENST00000554336, ENST00000554444, ENST00000554927, ENST00000555576, ENST00000555609, ENST00000555810, ENST00000556536, ENST00000556565, ENST00000557262, ENST00000557490, ENST00000625617"
"359"	"ENSG00000261812"	"ENST00000567207"	0.00163850278379918	0.0303753208381233	4	"ENST00000567207, ENST00000563927, ENST00000564451, ENST00000567960"
"360"	"ENSG00000265972"	"ENST00000582401"	0.223409952088568	0.642861067868773	4	"ENST00000582401, ENST00000425134, ENST00000486597, ENST00000488537"
"361"	"ENSG00000268173"	"ENST00000593731"	0.424219042993508	0.786705935531211	1	"ENST00000593731"
"362"	"ENSG00000269242"	"ENST00000597692"	0.686405991005429	0.9241555521358	1	"ENST00000597692"
"363"	"ENSG00000270672"	"ENST00000604952"	0.00035738051255122	0.00782988213862219	1	"ENST00000604952"
"364"	"ENSG00000271254"	"ENST00000614336"	0.522262959220929	0.853728785441946	4	"ENST00000614336, ENST00000612640, ENST00000616361, ENST00000612721"
"365"	"ENSG00000272325"	"ENST00000607016"	0.767207290852638	0.96551935820097	1	"ENST00000607016"
"366"	"ENSG00000272822"	"ENST00000398092"	0.0652662526518282	0.383638216807088	1	"ENST00000398092"
"367"	"ENSG00000273554"	"ENST00000611339"	0.112212333977683	0.49620499979122	2	"ENST00000611339, ENST00000613216"
"368"	"ENSG00000273562"	"ENST00000616696"	0.702232619447919	0.931670804836389	2	"ENST00000616696, ENST00000619695"
"369"	"ENSG00000273594"	"ENST00000614575"	0.0159924745431521	0.164007930421262	6	"ENST00000614575, ENST00000615067, ENST00000615698, ENST00000619144, ENST00000619198, ENST00000620155"
"370"	"ENSG00000273673"	"ENST00000393394"	0.532809793853451	0.861793022273032	1	"ENST00000393394"
"371"	"ENSG00000273686"	"ENST00000617605"	0.229549873491496	0.642861067868773	2	"ENST00000617605, ENST00000619603"
"372"	"ENSG00000273780"	"ENST00000610551"	0.000472149626366149	0.00989461390906451	1	"ENST00000610551"
"373"	"ENSG00000274081"	"ENST00000612237"	0.295728412694642	0.729154964678744	3	"ENST00000612237, ENST00000620341, ENST00000620953"
"374"	"ENSG00000274334"	"ENST00000622615"	8.10259881310513e-05	0.00216969590439815	1	"ENST00000622615"
"375"	"ENSG00000274429"	"ENST00000614211"	0.707978418021576	0.932365020454644	1	"ENST00000614211"
"376"	"ENSG00000274442"	"ENST00000614672"	0.635195231398289	0.895216671151975	1	"ENST00000614672"
"377"	"ENSG00000274538"	"ENST00000618418"	0.118909899497179	0.505472361542055	1	"ENST00000618418"
"378"	"ENSG00000274779"	"ENST00000620839"	0.746190561816018	0.949234283761733	3	"ENST00000620839, ENST00000619292, ENST00000620819"
"379"	"ENSG00000274780"	"ENST00000616346"	0.564693692460831	0.878876677343082	1	"ENST00000616346"
"380"	"ENSG00000275099"	"ENST00000621686"	0.607697896240554	0.890305124583426	1	"ENST00000621686"
"381"	"ENSG00000275193"	"ENST00000545441"	0.05472940646955	0.338199665619527	1	"ENST00000545441"
"382"	"ENSG00000275338"	"ENST00000610934"	0.674499367839226	0.915799141685935	2	"ENST00000610934, ENST00000611004"
"383"	"ENSG00000275618"	"ENST00000619034"	0.773489405865667	0.967089308739482	1	"ENST00000619034"
"384"	"ENSG00000275746"	"ENST00000621843"	0.301614582016738	0.729154964678744	2	"ENST00000621843, ENST00000616962"
"385"	"ENSG00000275774"	"ENST00000621994"	0.884580224091942	0.994531751688896	1	"ENST00000621994"
"386"	"ENSG00000275903"	"ENST00000619951"	0.901963669342318	0.994531751688896	1	"ENST00000619951"
"387"	"ENSG00000276262"	"ENST00000620290"	0.0149219072771474	0.156355637121414	1	"ENST00000620290"
"388"	"ENSG00000276480"	"ENST00000621545"	0.00474404194595478	0.0762209405983402	4	"ENST00000621545, ENST00000612165, ENST00000616422, ENST00000618564"
"389"	"ENSG00000276701"	"ENST00000613839"	0.479495176490782	0.828375179457194	3	"ENST00000613839, ENST00000625385, ENST00000626906"
"390"	"ENSG00000276833"	"ENST00000617382"	0.179206022512412	0.59246050710771	1	"ENST00000617382"
"391"	"ENSG00000276886"	"ENST00000300177"	0.62198699424137	0.894728049575152	2	"ENST00000300177, ENST00000322805"
"392"	"ENSG00000277140"	"ENST00000621511"	0.587072317569577	0.88376132685078	1	"ENST00000621511"
"393"	"ENSG00000277292"	"ENST00000613180"	0.141497282407125	0.55001363000189	1	"ENST00000613180"
"394"	"ENSG00000277401"	"ENST00000612628"	0.388925203616204	0.781091450595877	4	"ENST00000612628, ENST00000613680, ENST00000621049, ENST00000631203"
"395"	"ENSG00000277594"	"ENST00000615769"	0.347719135246394	0.757066275181996	1	"ENST00000615769"
